Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7139,IN-2015-163965,11/20/2015,11/27/2015,Standard Class,SS-20875,Tanvi Kumar,Consumer,India,Hyderabad,Telangana,508187,South,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,5250.48,4,0.7,-4200.38
7140,IN-2015-163965,11/20/2015,11/27/2015,Standard Class,SS-20875,Tanvi Kumar,Consumer,India,Chennai,Tamil Nadu,931169,South,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,24244.39,3,0.2,-3030.55
7141,IN-2017-128783,9/7/2017,9/7/2017,Same Day,TG-21640,Farhan Kapoor,Consumer,India,Delhi,Delhi,893516,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,9478.92,4,0.0,3886.36
7142,IN-2017-128783,9/7/2017,9/7/2017,Same Day,TG-21640,Farhan Kapoor,Consumer,India,Varanasi,Uttar Pradesh,553405,Central,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",11297.55,5,0.0,3163.31
7143,IN-2014-122217,11/24/2014,11/29/2014,Standard Class,HP-14815,Suresh Verma,Home Office,India,Kochi,Kerala,208600,South,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",9281.02,5,0.0,4083.65
7144,IN-2017-141558,3/11/2017,3/16/2017,Standard Class,MH-17290,Rahul Mehta,Home Office,India,Ranchi,Jharkhand,946489,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,64866.98,5,0.4,-15135.63
7145,IN-2017-141558,3/11/2017,3/16/2017,Standard Class,MH-17290,Rahul Mehta,Home Office,India,Siliguri,West Bengal,637311,East,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",1026.55,1,0.7,-718.58
7146,IN-2017-141558,3/11/2017,3/16/2017,Standard Class,MH-17290,Rahul Mehta,Home Office,India,Cuttack,Odisha,913550,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,12922.79,3,0.4,-3876.84
7147,IN-2017-141558,3/11/2017,3/16/2017,Standard Class,MH-17290,Rahul Mehta,Home Office,India,Guwahati,Assam,951243,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,3613.88,1,0.2,271.04
7148,IN-2016-139941,6/12/2016,6/17/2016,Standard Class,CB-12415,Vivek Ghosh,Consumer,India,Ranchi,Jharkhand,522009,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",7760.49,3,0.0,3492.22
7149,IN-2016-139941,6/12/2016,6/17/2016,Standard Class,CB-12415,Vivek Ghosh,Consumer,India,Kolkata,West Bengal,322675,East,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,4388.76,3,0.0,1536.07
7150,IN-2015-166583,6/26/2015,6/30/2015,Standard Class,VD-21670,Vivek Pandey,Consumer,India,Jaipur,Rajasthan,275660,Central,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,81151.98,3,0.2,9129.6
7151,IN-2017-100412,12/22/2017,12/26/2017,Standard Class,SR-20425,Kavya Patel,Home Office,India,Bengaluru,Karnataka,299380,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",11853.66,2,0.0,2963.42
7152,IN-2017-142909,12/22/2017,12/25/2017,Second Class,AG-10330,Kavya Kumar,Consumer,India,Vadodara,Gujarat,751244,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",15242.92,2,0.5,-11279.76
7153,IN-2014-137911,10/9/2014,10/15/2014,Standard Class,BP-11095,Neha Kumar,Corporate,India,Bengaluru,Karnataka,768455,South,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",7412.13,2,0.2,2594.24
7154,IN-2015-106208,12/10/2015,12/15/2015,Standard Class,JW-16075,Rohit Chakraborty,Consumer,India,Kanpur,Uttar Pradesh,606905,Central,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,4432.85,7,0.8,-9087.34
7155,IN-2015-136749,12/25/2015,12/27/2015,Second Class,LH-16900,Aditi Gupta,Consumer,India,Bengaluru,Karnataka,911035,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,23035.98,6,0.0,3916.12
7156,IN-2015-136749,12/25/2015,12/27/2015,Second Class,LH-16900,Aditi Gupta,Consumer,India,Hyderabad,Telangana,714837,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,13184.65,5,0.0,6196.79
7157,IN-2017-126718,4/29/2017,5/4/2017,Standard Class,KT-16480,Suresh Reddy,Consumer,India,Ranchi,Jharkhand,884056,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,409.98,1,0.0,200.89
7158,IN-2016-131380,3/28/2016,3/31/2016,Second Class,CC-12220,Farhan Malhotra,Consumer,India,Nashik,Maharashtra,831229,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,7341.32,4,0.0,73.41
7159,IN-2016-131380,3/28/2016,3/31/2016,Second Class,CC-12220,Farhan Malhotra,Consumer,India,Surat,Gujarat,170150,West,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,499.33,1,0.0,244.67
7160,IN-2015-145835,5/13/2015,5/18/2015,Second Class,BF-11170,Kavya Mehta,Home Office,India,Agra,Uttar Pradesh,880823,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,18569.06,2,0.2,1392.68
7161,IN-2015-145835,5/13/2015,5/18/2015,Second Class,BF-11170,Kavya Mehta,Home Office,India,Agra,Uttar Pradesh,337765,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,1336.0,4,0.2,467.6
7162,IN-2014-138709,7/4/2014,7/9/2014,Standard Class,MS-17770,Rohit Iyer,Consumer,India,Kochi,Kerala,975048,South,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,1823.64,3,0.0,911.82
7163,IN-2014-138709,7/4/2014,7/9/2014,Standard Class,MS-17770,Rohit Iyer,Consumer,India,Madurai,Tamil Nadu,788941,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1302.6,5,0.0,638.27
7164,IN-2014-122070,4/22/2014,4/24/2014,Second Class,AH-10030,Sanjay Pandey,Corporate,India,Ranchi,Jharkhand,918691,East,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,20694.64,8,0.0,10140.37
7165,IN-2014-122070,4/22/2014,4/24/2014,Second Class,AH-10030,Sanjay Pandey,Corporate,India,Guwahati,Assam,618389,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",827.65,3,0.2,279.33
7166,IN-2016-158610,9/19/2016,9/22/2016,First Class,CK-12595,Nikhil Gupta,Consumer,India,Cuttack,Odisha,684536,East,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,5804.92,2,0.0,1451.23
7167,IN-2014-117464,7/22/2014,7/24/2014,Second Class,NP-18325,Kavya Joshi,Consumer,India,Nagpur,Maharashtra,908283,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,961.92,4,0.0,269.34
7168,IN-2014-117464,7/22/2014,7/24/2014,Second Class,NP-18325,Kavya Joshi,Consumer,India,Surat,Gujarat,580093,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,59929.62,3,0.2,5992.96
7169,IN-2014-117464,7/22/2014,7/24/2014,Second Class,NP-18325,Kavya Joshi,Consumer,India,Rajkot,Gujarat,506087,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,19747.75,10,0.0,5726.85
7170,IN-2014-117464,7/22/2014,7/24/2014,Second Class,NP-18325,Kavya Joshi,Consumer,India,Nagpur,Maharashtra,437865,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,14224.39,3,0.2,1600.24
7171,IN-2017-168613,10/8/2017,10/14/2017,Standard Class,GM-14440,Deepa Jain,Consumer,India,Kolkata,West Bengal,773738,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,12171.29,2,0.1,270.47
7172,IN-2017-125381,4/25/2017,4/27/2017,Second Class,SG-20605,Amit Mehta,Consumer,India,Ahmedabad,Gujarat,486789,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,9015.5,3,0.0,1893.25
7173,IN-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,Sanjay Kumar,Corporate,India,Delhi,Delhi,308785,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,12020.66,5,0.2,150.26
7174,IN-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,Sanjay Kumar,Corporate,India,Varanasi,Uttar Pradesh,144003,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,200396.66,5,0.2,47594.21
7175,IN-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,Sanjay Kumar,Corporate,India,Delhi,Delhi,138146,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,6208.39,3,0.2,1940.12
7176,IN-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,Sanjay Kumar,Corporate,India,Delhi,Delhi,574909,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,7278.53,8,0.8,-18924.17
7177,IN-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,Sanjay Kumar,Corporate,India,Jaipur,Rajasthan,297216,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",2691.37,3,0.2,201.85
7178,IN-2017-133067,5/4/2017,5/10/2017,Standard Class,MY-18295,Chetan Patel,Corporate,India,Siliguri,West Bengal,103902,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",183.87,2,0.7,-128.71
7179,IN-2017-133067,5/4/2017,5/10/2017,Standard Class,MY-18295,Chetan Patel,Corporate,India,Dhanbad,Jharkhand,698673,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",784.57,3,0.7,-627.65
7180,IN-2016-144351,11/14/2016,11/18/2016,Standard Class,RC-19960,Vikram Malhotra,Consumer,India,Siliguri,West Bengal,472686,East,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",7512.5,3,0.0,2103.5
7181,IN-2014-106054,1/6/2014,1/7/2014,First Class,JO-15145,Ananya Srivastava,Corporate,India,Bengaluru,Karnataka,117953,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",1067.13,3,0.0,437.52
7182,IN-2016-138667,12/27/2016,12/30/2016,Second Class,MW-18220,Priya Malhotra,Consumer,India,Bhubaneswar,Odisha,796862,East,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,3340.0,2,0.2,41.75
7183,IN-2017-150609,4/30/2017,5/4/2017,Standard Class,NZ-18565,Rahul Patel,Home Office,India,Mumbai,Maharashtra,490633,West,OFF-BI-10002071,Office Supplies,Binders,Wipro Black Plastic Comb Bindings,1940.54,5,0.2,630.68
7184,IN-2017-128853,4/21/2017,4/23/2017,First Class,JM-15250,Farhan Joshi,Consumer,India,Dhanbad,Jharkhand,780228,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",75886.47,9,0.0,18971.62
7185,IN-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,Sakshi Mishra,Home Office,India,Lucknow,Uttar Pradesh,455179,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,463.59,2,0.2,-86.92
7186,IN-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,Sakshi Mishra,Home Office,India,Agra,Uttar Pradesh,535718,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,669.34,3,0.2,83.67
7187,IN-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,Sakshi Mishra,Home Office,India,Kanpur,Uttar Pradesh,886151,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,6228.43,4,0.3,-177.96
7188,IN-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,Sakshi Mishra,Home Office,India,Agra,Uttar Pradesh,978202,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,1401.46,2,0.6,-1856.94
7189,IN-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,Sakshi Mishra,Home Office,India,Kanpur,Uttar Pradesh,107799,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,3245.14,4,0.8,-8275.12
7190,IN-2016-164399,11/12/2016,11/15/2016,First Class,DW-13480,Sanjay Patel,Home Office,India,Ahmedabad,Gujarat,430479,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,17032.0,3,0.2,2129.0
7191,IN-2016-164399,11/12/2016,11/15/2016,First Class,DW-13480,Sanjay Patel,Home Office,India,Mumbai,Maharashtra,585995,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,56308.39,3,0.2,-703.85
7192,IN-2016-116918,10/1/2016,10/6/2016,Second Class,JK-15205,Isha Bose,Consumer,India,Bengaluru,Karnataka,189365,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,449.9,4,0.7,-374.92
7193,IN-2016-116918,10/1/2016,10/6/2016,Second Class,JK-15205,Isha Bose,Consumer,India,Madurai,Tamil Nadu,240592,South,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,2586.5,8,0.2,420.31
7194,IN-2016-110492,2/12/2016,2/14/2016,First Class,JS-15880,Priya Nair,Consumer,India,Visakhapatnam,Andhra Pradesh,983973,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,112735.02,6,0.0,14655.55
7195,IN-2016-110492,2/12/2016,2/14/2016,First Class,JS-15880,Priya Nair,Consumer,India,Coimbatore,Tamil Nadu,200639,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1329.32,4,0.0,624.78
7196,IN-2016-147683,11/13/2016,11/17/2016,Standard Class,PO-19180,Karan Malhotra,Home Office,India,Rajkot,Gujarat,723534,West,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,1631.59,2,0.0,603.69
7197,IN-2014-116785,4/26/2014,4/30/2014,Standard Class,MH-17290,Rahul Mehta,Home Office,India,Mumbai,Maharashtra,645798,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,1786.9,5,0.0,518.2
7198,IN-2014-116785,4/26/2014,4/30/2014,Standard Class,MH-17290,Rahul Mehta,Home Office,India,Surat,Gujarat,688683,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,1052.1,2,0.0,483.97
7199,IN-2015-156797,8/11/2015,8/15/2015,Standard Class,PO-19180,Karan Malhotra,Home Office,India,Kolkata,West Bengal,903340,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,998.66,2,0.0,259.65
7200,IN-2015-156797,8/11/2015,8/15/2015,Standard Class,PO-19180,Karan Malhotra,Home Office,India,Ranchi,Jharkhand,222152,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,11523.0,2,0.0,2880.75
7201,IN-2016-104276,11/27/2016,12/3/2016,Standard Class,HF-14995,Aarav Iyer,Consumer,India,Visakhapatnam,Andhra Pradesh,721685,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,9749.46,1,0.2,1218.68
7202,IN-2016-104276,11/27/2016,12/3/2016,Standard Class,HF-14995,Aarav Iyer,Consumer,India,Coimbatore,Tamil Nadu,242365,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,27640.42,7,0.45,-9548.51
7203,IN-2016-120369,10/28/2016,10/28/2016,Same Day,VB-21745,Suresh Chakraborty,Corporate,India,Bhubaneswar,Odisha,596427,East,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",63192.8,5,0.0,6319.28
7204,IN-2014-118276,12/29/2014,1/2/2015,Standard Class,MG-17890,Kavya Malhotra,Home Office,India,Indore,Madhya Pradesh,618358,Central,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",729.46,3,0.6,-401.2
7205,IN-2015-136658,9/10/2015,9/17/2015,Standard Class,BO-11425,Nikhil Iyer,Consumer,India,Guwahati,Assam,680476,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,507.68,2,0.0,172.61
7206,IN-2017-137414,10/2/2017,10/6/2017,Standard Class,CM-12115,Isha Gupta,Consumer,India,Surat,Gujarat,678399,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,1457.91,2,0.0,495.69
7207,IN-2017-137414,10/2/2017,10/6/2017,Standard Class,CM-12115,Isha Gupta,Consumer,India,Rajkot,Gujarat,861165,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,30824.86,11,0.2,2697.18
7208,IN-2016-143476,9/11/2016,9/13/2016,First Class,LC-16930,Sanjay Nair,Corporate,India,Nagpur,Maharashtra,898578,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",243.15,2,0.2,75.98
7209,IN-2016-143476,9/11/2016,9/13/2016,First Class,LC-16930,Sanjay Nair,Corporate,India,Mumbai,Maharashtra,457253,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,1731.46,4,0.2,606.01
7210,IN-2016-143476,9/11/2016,9/13/2016,First Class,LC-16930,Sanjay Nair,Corporate,India,Vadodara,Gujarat,225570,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),798.93,2,0.2,249.67
7211,IN-2016-119046,6/2/2016,6/6/2016,Standard Class,EH-13765,Rahul Agarwal,Corporate,India,Rajkot,Gujarat,755303,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,2520.03,3,0.0,1159.21
7212,IN-2016-119046,6/2/2016,6/6/2016,Standard Class,EH-13765,Rahul Agarwal,Corporate,India,Surat,Gujarat,950216,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",4312.61,12,0.2,1563.32
7213,IN-2016-119046,6/2/2016,6/6/2016,Standard Class,EH-13765,Rahul Agarwal,Corporate,India,Mumbai,Maharashtra,134057,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,937.87,3,0.2,328.26
7214,IN-2017-154949,10/15/2017,10/19/2017,Standard Class,MC-17275,Manoj Tiwari,Consumer,India,Surat,Gujarat,924334,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,1229.96,3,0.0,602.68
7215,IN-2015-103072,9/27/2015,9/30/2015,Second Class,HW-14935,Harish Kapoor,Corporate,India,Kanpur,Uttar Pradesh,975798,Central,OFF-AR-10000127,Office Supplies,Art,Newell 321,1369.4,5,0.0,397.13
7216,IN-2015-103072,9/27/2015,9/30/2015,Second Class,HW-14935,Harish Kapoor,Corporate,India,Lucknow,Uttar Pradesh,769075,Central,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,2164.32,4,0.0,1038.87
7217,IN-2015-150770,5/3/2015,5/6/2015,First Class,LC-16870,Gaurav Agarwal,Consumer,India,Vadodara,Gujarat,432468,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,736.47,3,0.0,213.58
7218,IN-2015-150770,5/3/2015,5/6/2015,First Class,LC-16870,Gaurav Agarwal,Consumer,India,Rajkot,Gujarat,357989,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,5218.42,2,0.2,1826.45
7219,IN-2015-150770,5/3/2015,5/6/2015,First Class,LC-16870,Gaurav Agarwal,Consumer,India,Ahmedabad,Gujarat,427216,West,TEC-AC-10000844,Technology,Accessories,boAt Gaming G510s - Keyboard,28386.66,4,0.0,10219.2
7220,IN-2015-150770,5/3/2015,5/6/2015,First Class,LC-16870,Gaurav Agarwal,Consumer,India,Surat,Gujarat,663170,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,4138.93,2,0.2,1448.62
7221,IN-2017-154760,1/9/2017,1/13/2017,Standard Class,BP-11290,Suresh Sharma,Consumer,India,Patna,Bihar,962102,East,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,22920.0,3,0.7,-19100.0
7222,IN-2017-104437,1/27/2017,1/31/2017,Standard Class,TG-21310,Rahul Nair,Consumer,India,Bhubaneswar,Odisha,546316,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,11517.99,3,0.0,2994.68
7223,IN-2017-113075,9/2/2017,9/6/2017,Standard Class,MC-18100,Shreya Srivastava,Consumer,India,Jaipur,Rajasthan,407706,Central,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,3396.78,3,0.2,-594.44
7224,IN-2016-109953,7/14/2016,7/18/2016,Standard Class,RB-19360,Ajay Mishra,Consumer,India,Pune,Maharashtra,140830,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,9216.4,3,0.2,1036.84
7225,IN-2016-109953,7/14/2016,7/18/2016,Standard Class,RB-19360,Ajay Mishra,Consumer,India,Ahmedabad,Gujarat,211751,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,12660.27,7,0.0,4177.89
7226,IN-2016-109953,7/14/2016,7/18/2016,Standard Class,RB-19360,Ajay Mishra,Consumer,India,Vadodara,Gujarat,157580,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,2571.8,4,0.0,848.69
7227,IN-2017-127397,2/24/2017,2/28/2017,Standard Class,ES-14080,Shreya Kapoor,Corporate,India,Guwahati,Assam,414787,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,10347.32,5,0.2,3233.54
7228,IN-2017-127397,2/24/2017,2/28/2017,Standard Class,ES-14080,Shreya Kapoor,Corporate,India,Ranchi,Jharkhand,797118,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,110203.3,5,0.2,17908.04
7229,IN-2014-157546,7/20/2014,7/22/2014,First Class,RD-19720,Ekta Kapoor,Consumer,India,Surat,Gujarat,243570,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,7490.95,6,0.2,2528.2
7230,IN-2014-157546,7/20/2014,7/22/2014,First Class,RD-19720,Ekta Kapoor,Consumer,India,Mumbai,Maharashtra,829711,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",1906.3,3,0.0,895.96
7231,IN-2017-153843,3/13/2017,3/15/2017,First Class,SC-20380,Sakshi Tiwari,Consumer,India,Ranchi,Jharkhand,370827,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,2578.48,2,0.0,1289.24
7232,IN-2017-153843,3/13/2017,3/15/2017,First Class,SC-20380,Sakshi Tiwari,Consumer,India,Dhanbad,Jharkhand,955316,East,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,38840.86,2,0.0,10098.62
7233,IN-2017-153843,3/13/2017,3/15/2017,First Class,SC-20380,Sakshi Tiwari,Consumer,India,Kolkata,West Bengal,498019,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,2264.52,4,0.0,1041.68
7234,IN-2016-137337,3/8/2016,3/12/2016,Standard Class,GB-14575,Ajay Kumar,Consumer,India,Siliguri,West Bengal,260470,East,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,9485.6,8,0.0,3699.38
7235,IN-2016-137337,3/8/2016,3/12/2016,Standard Class,GB-14575,Ajay Kumar,Consumer,India,Kolkata,West Bengal,394301,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,1082.16,2,0.0,530.26
7236,IN-2016-137337,3/8/2016,3/12/2016,Standard Class,GB-14575,Ajay Kumar,Consumer,India,Cuttack,Odisha,456454,East,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,5799.58,2,0.2,1884.86
7237,IN-2014-138737,12/7/2014,12/10/2014,First Class,FP-14320,Amit Malhotra,Consumer,India,Nashik,Maharashtra,991013,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,721.44,3,0.0,202.0
7238,IN-2016-164924,7/10/2016,7/10/2016,Same Day,EA-14035,Priya Verma,Corporate,India,Siliguri,West Bengal,532044,East,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",28556.25,3,0.7,-26652.5
7239,IN-2016-101651,12/24/2016,12/30/2016,Standard Class,SC-20305,Arjun Bose,Consumer,India,Vadodara,Gujarat,178011,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",3670.66,7,0.0,1541.68
7240,IN-2016-101651,12/24/2016,12/30/2016,Standard Class,SC-20305,Arjun Bose,Consumer,India,Pune,Maharashtra,656754,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,3319.96,7,0.0,1560.38
7241,IN-2017-136651,4/23/2017,4/25/2017,Second Class,JF-15355,Ajay Rao,Consumer,India,Rajkot,Gujarat,481456,West,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",5541.06,7,0.0,2216.42
7242,IN-2017-136651,4/23/2017,4/25/2017,Second Class,JF-15355,Ajay Rao,Consumer,India,Rajkot,Gujarat,178760,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,7755.48,6,0.2,2520.53
7243,IN-2017-136651,4/23/2017,4/25/2017,Second Class,JF-15355,Ajay Rao,Consumer,India,Nagpur,Maharashtra,622491,West,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,2015.69,2,0.0,665.18
7244,IN-2017-118892,8/17/2017,8/22/2017,Second Class,TP-21415,Riya Das,Consumer,India,Kolkata,West Bengal,423365,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,368750.53,9,0.3,-52678.65
7245,IN-2017-151127,5/22/2017,5/25/2017,First Class,RL-19615,Ananya Gupta,Consumer,India,Surat,Gujarat,874508,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,4138.26,7,0.0,1572.54
7246,IN-2017-145807,2/9/2017,2/13/2017,Standard Class,SB-20170,Farhan Pillai,Consumer,India,Mumbai,Maharashtra,414384,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,29634.15,5,0.0,1481.71
